# from: p95	# to: p97	-	-	跨批逐行 diff 的归类表（每一行都得有它自己的一行）
量具改了	01-new-bnew.txt	>	步骤脚本: bnew.mjs sha256=d5ea43f3578e5061da38bb6b2fc41a4d6712b3aaaf9a9ebfeb079228a0119994	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
量具改了	02-new-bnew2.txt	>	步骤脚本: bnew2.mjs sha256=102e8eff22f4f58f07ddf251b8a3f90009c5f8fe63e12c8b9fa9adf098209a9d	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
量具改了	03-new-bnew3.txt	>	步骤脚本: bnew3.mjs sha256=71aa68a4724af08fa6ea9fd6efaa067ae6942a2432284e6be95fd165d233fb11	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
量具改了	04-new-adv70.txt	>	步骤脚本: adv70.mjs sha256=d1858bb1b46a610cdae2fc2ecd0e038b54636048eb1754236048c34c1a9791a9	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
量具改了	05-old-whoami52.txt	>	步骤脚本: whoami52.mjs sha256=63e11b084ab8c034489d3c63c480bb6facddc9f4125795cac939daf1d5444e40	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
量具改了	06-old-b1old.txt	>	步骤脚本: b1old.mjs sha256=f974d51bbf96dd3083ca23f27763a70503e9f3bdc780885db6cb318fba868535	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
量具改了	07-old-b1b.txt	>	步骤脚本: b1b.mjs sha256=6cff1fcc65685eaac7a6303acaa82ed6471d06b8403917c0dd2832ae594c4b0b	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
量具改了	08-old-ctxmenu52.txt	>	步骤脚本: ctxmenu52.mjs sha256=bd37b50c8a59cac9dd19426e2adcffd0ea4b18134bc196514ab9072096709544	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
量具改了	09-old-b2old.txt	>	步骤脚本: b2old.mjs sha256=d272c507b22c457140ae1a6747f9037b7909ea2359386b5011ace438e259d44a	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
量具改了	10-old-b3old.txt	>	步骤脚本: b3old.mjs sha256=54e46fbb23fa469217ac66f4a6f6922d0400995a3d7f08e724e1a928d48a155c	P97 A 新加的一行：`cdp.mjs` 每份日志第一行打这一趟真读进来的那份步骤脚本的字节 sha256（收 P95 那条「解释不了」——跑的那份跟入库的那份不是同一份，靠这一行 + 新闸抓下一次）
