# 跨批走查日志逐行归类：p87 → p89
# 五列：类别 <TAB> 文件 <TAB> 方向（< 只在 from / > 只在 to） <TAB> 那一行逐字 <TAB> 为什么
# 闸：frontend/scripts/check-walkthrough-diff.mts（`npm test` 里跑）。
# **「该有几行差异」一个数都没钉**——它只管「diff 出来的每一行在这儿都有一行」。
量具改了	09-old-b2old.txt	<	  改动条: undefined	P89 A：⑩ 原来读的是 ⑥ 的残留（润色在假模型上一次都没落地过），改完真读润色的结果
量具改了	09-old-b2old.txt	<	  右栏页签: ["记忆","计划2"]	同上：原来这一刻编辑器里一处改动都没有，所以「改动」页签不出现
量具改了	09-old-b2old.txt	<	  库里的层: {"layers":[{"id":"<ID12>","label":"智能续写","source":"round","run_id":"","round_no":0,"seq":0,"state":"on","at":"<TS>","content_tag":"205:<TAG>","hunks":[{"k":0,"from":105,"to":205,"del":"","ins":"## 时间去哪了\n\n（这一段由假模型给的，不是真调用）\n\n## 推进了什么\n- 走查用的假日报，钉住的是接线不是内容。\n## 卡在哪\n- 无。\n\n## 时间去哪了\n\n（这一段由假模型给的，不是真调用）","state":"pending","soft":false,"before":"单回收了 860 份，转化率按渠道排了一遍。\n\	润色没落地时正文停在 205，层的坐标是 105→205；落地之后是 213 / 113→213
量具改了	09-old-b2old.txt	>	  正文字数: 205 → 213 （+8）	P89 A 新加：把「润色到底落地了没有」量成一个数（+8 = EDIT_MARK 的长度）
量具改了	09-old-b2old.txt	>	  文档变了吗: true （等了 1 秒；false = 干等超时，不是「润色落地了」）	P89 A 新加：`until` 超时原来**静默回 null**，这一行把「等到了」和「干等 120 秒」分开
量具改了	09-old-b2old.txt	>	  假模型那一段落地了吗（记号「（假模型润色过）」几处，该 1）: 1	P89 A 新加：「看到 ≠ 真在正文里」——去正文里数那个记号
量具改了	09-old-b2old.txt	>	  toast: []	P89 A 新加：原来 `unparsed` 那句 toast 一次都没被记下来过
量具改了	09-old-b2old.txt	>	  改动条: "改了 2 处"	润色真落了一层：⑥ 那一处 + ⑩ 那一处 = 2
量具改了	09-old-b2old.txt	>	  右栏页签: ["记忆","改动2","计划2"]	同上；**右栏这一刻是刷到了的**——P87 猜的「没刷到」不成立
量具改了	09-old-b2old.txt	>	  编辑器里的新增高亮 .harness-ins: 9 段（**段 ≠ 处**：CM 把跨行的 mark 按行切开，空行不出 span）	P89 A 新加：编辑器那一头自己说一次（段 ≠ 处，见那一行自己的注）
量具改了	09-old-b2old.txt	>	  P43 #1 ①（改动条 == 页签角标，同一个 pendingDiff）: true {条 2 · 角标 2}	P89 A 新加：改动条和页签角标读的是同一个 pendingDiff
量具改了	09-old-b2old.txt	>	  P43 #1 ②（有处数就该有高亮、没处数就不该有，两个方向）: true {处 2 · 段 9}	P89 A 新加：有处数就该有高亮，两个方向都判
量具改了	09-old-b2old.txt	>	  库里的层: {"layers":[{"id":"<ID12>","label":"智能续写","source":"round","run_id":"","round_no":0,"seq":0,"state":"on","at":"<TS>","content_tag":"213:<TAG>","hunks":[{"k":0,"from":113,"to":213,"del":"","ins":"## 时间去哪了\n\n（这一段由假模型给的，不是真调用）\n\n## 推进了什么\n- 走查用的假日报，钉住的是接线不是内容。\n## 卡在哪\n- 无。\n\n## 时间去哪了\n\n（这一段由假模型给的，不是真调用）","state":"pending","soft":false,"before":"单回收了 860 份，转化率按渠道排了一遍。\n	正文 213、层的坐标 113→213（润色在它前面加了 8 个字）
量具改了	10-old-b3old.txt	<	  右栏页签: ["记忆","改动1","计划2"]	上一趟只有 ⑥ 那一层；这一趟 ⑩ 的润色也真落了一层
量具改了	10-old-b3old.txt	<	  toast（带层这篇**该有 1 条** · P43）: ["上次没处置完的 1 层改动还在右栏「改动」里"]	同上：层数从 1 变 2，toast 跟着说 2
量具改了	10-old-b3old.txt	<	  库里的层: 智能续写:1处/on	库里只有 ⑥ 那一层
量具改了	10-old-b3old.txt	>	  右栏页签: ["记忆","改动2","计划2"]	同上，2 层
量具改了	10-old-b3old.txt	>	  toast（带层这篇**该有 1 条** · P43）: ["上次没处置完的 2 层改动还在右栏「改动」里"]	这一侧说的是 2 层：⑥ 那一层 + ⑩ 润色那一层，两层都没处置完
量具改了	10-old-b3old.txt	>	  库里的层: 智能续写:1处/on | 润色:1处/on	**润色那一层真落库了**——这是「⑩ 那一格终于在测它自己写的那件事」最硬的一格
