入参素材	04-new-adv70.txt	<	跑之前 编辑器(.cm-line): 43	新用户那一趟的种子正文是每批现打的，行数差 1 行——不是产品变了（下面 lines/db 两头照样逐字相等）
入参素材	04-new-adv70.txt	<	=== 正文两头 === {"lines":143,"db":143}	P68 那条不变式盯的是「编辑器 == 库」，这一批 144==144、上一批 143==143，**两头相等这件事一个字没变**；数不同是种子正文差一行
入参素材	04-new-adv70.txt	>	跑之前 编辑器(.cm-line): 44	新用户那一趟的种子正文是每批现打的，行数差 1 行——不是产品变了（下面 lines/db 两头照样逐字相等）
入参素材	04-new-adv70.txt	>	=== 正文两头 === {"lines":144,"db":144}	P68 那条不变式盯的是「编辑器 == 库」，这一批 144==144、上一批 143==143，**两头相等这件事一个字没变**；数不同是种子正文差一行
入参素材	04-new-adv70.txt	<	--- 状态栏那个字数 --- "107 字"	同上：种子正文差一行，状态栏那个字数跟着差 1
入参素材	04-new-adv70.txt	>	--- 状态栏那个字数 --- "108 字"	同上：种子正文差一行，状态栏那个字数跟着差 1
产品改了	13-old-reopen64.txt	<	  右栏页签: ["记忆","改动2","计划5"]	P101 A：关掉重开之后右栏能读回轮次骨架了，而 `planTab.badge = (activity ? rounds : 0) || (hasNote ? beats : 0)` —— 有轮次就摆轮次数。上一批 rounds 恒为 0 所以回落到 beats=5，这一批是真的 rounds=2。**角标和正文仍是同一把尺**（P91 那条），换的是它数得到东西了
产品改了	13-old-reopen64.txt	>	  右栏页签: ["记忆","改动2","计划2"]	同上那一行的另一头：这一批角标摆的是**读回来的 2 张轮次卡**，不是 5 条 beats
产品改了	21-old-toast97.txt	<	  右栏页签: ["记忆","改动1","计划5"]	P101 A：关掉重开之后右栏能读回轮次骨架了，而 `planTab.badge = (activity ? rounds : 0) || (hasNote ? beats : 0)` —— 有轮次就摆轮次数。上一批 rounds 恒为 0 所以回落到 beats=5，这一批是真的 rounds=2。**角标和正文仍是同一把尺**（P91 那条），换的是它数得到东西了
产品改了	21-old-toast97.txt	>	  右栏页签: ["记忆","改动1","计划2"]	同上那一行的另一头：这一批角标摆的是**读回来的 2 张轮次卡**，不是 5 条 beats
走查随机	21-old-toast97.txt	<	  第一次看见（reload 之后 250 毫秒）: ["上次没处置完的 1 层改动还在右栏「改动」里"]	毫秒级探针的读数（314 vs 250）。**量级没变**，判词一个字没变——P99 已经记过这一档，看它下一批还在不在
走查随机	21-old-toast97.txt	>	  第一次看见（reload 之后 314 毫秒）: ["上次没处置完的 1 层改动还在右栏「改动」里"]	毫秒级探针的读数（314 vs 250）。**量级没变**，判词一个字没变——P99 已经记过这一档，看它下一批还在不在
走查随机	21-old-toast97.txt	<	  录到的 toast（带毫秒 + 那一刻它在屏幕上的位置 / 样式）: [{"text":"上次没处置完的 1 层改动还在右栏「改动」里","出现":518,"消失":4019,"屏幕上":{"x":1118,"y":820,"w":306,"h":42,"opacity":"0","visibility":"visible","display":"block"}}]	同一条 toast 的出现 / 消失毫秒数（548/4049 vs 518/4019），**在屏幕上活了 3501 毫秒两批逐字相同**，框 306×42 @ (1118,820) 也逐字相同
走查随机	21-old-toast97.txt	<	  录了 4348 毫秒	录制总时长（4395 vs 4348），同一量级
走查随机	21-old-toast97.txt	<	  含「上次没处置完的」的: [{"text":"上次没处置完的 1 层改动还在右栏「改动」里","出现":518,"消失":4019,"屏幕上":{"x":1118,"y":820,"w":306,"h":42,"opacity":"0","visibility":"visible","display":"block"}}]	同一条 toast 的出现 / 消失毫秒数（548/4049 vs 518/4019），**在屏幕上活了 3501 毫秒两批逐字相同**，框 306×42 @ (1118,820) 也逐字相同
走查随机	21-old-toast97.txt	<	    · 在屏幕上活了 3501 毫秒；出现在第 518 毫秒；框 306×42 @ (1118,820)；opacity=0 visibility=visible display=block	这一行里只有「出现在第 N 毫秒」变了（548 vs 518）；**「活了 3501 毫秒」两批逐字相同**
走查随机	21-old-toast97.txt	>	  录到的 toast（带毫秒 + 那一刻它在屏幕上的位置 / 样式）: [{"text":"上次没处置完的 1 层改动还在右栏「改动」里","出现":548,"消失":4049,"屏幕上":{"x":1118,"y":820,"w":306,"h":42,"opacity":"0","visibility":"visible","display":"block"}}]	同一条 toast 的出现 / 消失毫秒数（548/4049 vs 518/4019），**在屏幕上活了 3501 毫秒两批逐字相同**，框 306×42 @ (1118,820) 也逐字相同
